pk_thesis_id,fk_teacher_id,degree,normalized_no_coresearchers_attribute,related_major,pk_teacher_id,normalized_degrees_point_attribute,normalized_age_attribute,normalized_no_researches_attribute,normalized_no_awards_attribute
402,63,"ThSKH, CNTH, CNKT, KSCQ, KSTN, CTTT, CNKH, Viet-Phap, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",0.0,Khoa học Máy tính,63,0.45454545454545453,0.8780487804878049,0.2777777777777778,0.25
403,63,"ThSKH, CNTH, CNKT, KSCQ, KSTN, CTTT, CNKH, Viet-Phap, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",0.0,Truyền thông và Mạng máy tính,63,0.45454545454545453,0.8780487804878049,0.2777777777777778,0.25
404,63,"ThSKH, CNTH, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",0.0,Truyền thông và Mạng máy tính,63,0.45454545454545453,0.8780487804878049,0.2777777777777778,0.25
405,64,,0.0,Khoa học Máy tính,64,0.4090909090909091,1.0,0.2222222222222222,0.125
406,64,,0.0,Khoa học Máy tính,64,0.4090909090909091,1.0,0.2222222222222222,0.125
407,64,,0.0,Truyền thông và Mạng máy tính,64,0.4090909090909091,1.0,0.2222222222222222,0.125
408,65,,0.0,Khoa học Máy tính,65,0.6818181818181818,0.8536585365853658,0.2777777777777778,0.5
409,65,,0.0,Khoa học Máy tính,65,0.6818181818181818,0.8536585365853658,0.2777777777777778,0.5
410,65,,0.0,Khoa học Máy tính,65,0.6818181818181818,0.8536585365853658,0.2777777777777778,0.5
411,65,,0.0,Khoa học Máy tính,65,0.6818181818181818,0.8536585365853658,0.2777777777777778,0.5
412,65,,0.0,Khoa học Máy tính,65,0.6818181818181818,0.8536585365853658,0.2777777777777778,0.5
413,65,,0.0,Khoa học Máy tính,65,0.6818181818181818,0.8536585365853658,0.2777777777777778,0.5
414,65,,0.0,Khoa học Máy tính,65,0.6818181818181818,0.8536585365853658,0.2777777777777778,0.5
415,65,,0.0,Khoa học Máy tính,65,0.6818181818181818,0.8536585365853658,0.2777777777777778,0.5
416,65,,0.0,Khoa học Máy tính,65,0.6818181818181818,0.8536585365853658,0.2777777777777778,0.5
417,65,,0.0,Kỹ thuật Máy tính,65,0.6818181818181818,0.8536585365853658,0.2777777777777778,0.5
418,66,,0.0,Khoa học Máy tính,66,0.5454545454545454,0.0,0.027777777777777776,0.0
419,66,,0.0,Khoa học Máy tính,66,0.5454545454545454,0.0,0.027777777777777776,0.0
420,66,,0.0,Truyền thông và Mạng máy tính,66,0.5454545454545454,0.0,0.027777777777777776,0.0
421,66,,0.0,Truyền thông và Mạng máy tính,66,0.5454545454545454,0.0,0.027777777777777776,0.0
422,66,,0.0,Khoa học Máy tính,66,0.5454545454545454,0.0,0.027777777777777776,0.0
423,66,,0.0,Khoa học Máy tính,66,0.5454545454545454,0.0,0.027777777777777776,0.0
424,66,,0.0,Truyền thông và Mạng máy tính,66,0.5454545454545454,0.0,0.027777777777777776,0.0
425,66,,0.0,Truyền thông và Mạng máy tính,66,0.5454545454545454,0.0,0.027777777777777776,0.0
426,66,,0.0,Công nghệ Phần mềm,66,0.5454545454545454,0.0,0.027777777777777776,0.0
427,66,,0.0,Công nghệ Phần mềm,66,0.5454545454545454,0.0,0.027777777777777776,0.0
428,66,,0.0,Khoa học Máy tính,66,0.5454545454545454,0.0,0.027777777777777776,0.0
429,66,,0.0,Khoa học Máy tính,66,0.5454545454545454,0.0,0.027777777777777776,0.0
430,67,"KSCQ, SIE, KSTN, CTTT, CNKH, KSCLC, CN, HEDSPI",0.0,Khoa học Máy tính,67,0.5454545454545454,0.8780487804878049,0.1388888888888889,0.0
431,67,"CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, KSCLC, CN, HEDSPI",0.0,Khoa học Máy tính,67,0.5454545454545454,0.8780487804878049,0.1388888888888889,0.0
432,67,"CNKT, KSCQ, SIE, KSTN, CTTT, KSCLC, CN, HEDSPI",0.0,Khoa học Máy tính,67,0.5454545454545454,0.8780487804878049,0.1388888888888889,0.0
433,67,"CNKT, KSCQ, SIE, KSTN, CTTT, KSCLC, CN, HEDSPI",0.0,Khoa học Máy tính,67,0.5454545454545454,0.8780487804878049,0.1388888888888889,0.0
434,67,"CNKT, KSCQ, SIE, KSTN, CTTT, KSCLC, CN, HEDSPI",0.0,Khoa học Máy tính,67,0.5454545454545454,0.8780487804878049,0.1388888888888889,0.0
435,67,"CNKT, KSCQ, SIE, KSTN, CTTT, KSCLC, CN, HEDSPI",0.0,Khoa học Máy tính,67,0.5454545454545454,0.8780487804878049,0.1388888888888889,0.0
436,67,"CNKT, KSCQ, SIE, KSTN, CTTT, KSCLC, CN, HEDSPI",0.0,Khoa học Máy tính,67,0.5454545454545454,0.8780487804878049,0.1388888888888889,0.0
437,67,"ThSKH, KSCQ, KSTN, CTTT, Viet-Phap, KSCLC, ThSKT, HEDSPI",0.0,Khoa học Máy tính,67,0.5454545454545454,0.8780487804878049,0.1388888888888889,0.0
